,Reporting_Entity,Facility_Name,State,Electricity_Production_GJ,Electricity_Production_MWh,Primary_Fuel,Year,Lat,Lng,Renewable
155,GSP ENERGY PTY LTD,Burrinjuck Power Station,NSW,305092.0,84748.0,Hydro,2014-2015,-34.9815388,148.617713,True
156,GSP ENERGY PTY LTD,Crookwell Wind Farm,NSW,28521.0,7923.0,Wind,2014-2015,-34.5411791,149.5954639,True
157,GSP ENERGY PTY LTD,Hume Power Station,NSW,755051.0,209736.0,Hydro,2014-2015,-31.2532183,146.921099,True
158,GSP ENERGY PTY LTD,Keepit Power Station,NSW,10253.0,2848.0,Hydro,2014-2015,-30.8813898,150.4909994,True
159,HRL LIMITED,Energy Brix Australia Corporation,VIC,150097.0,41694.0,Brown Coal,2014-2015,-38.237944,146.398531,False
160,HYDRO POWER PTY. LIMITED,Wyangala A,NSW,138482.0,38467.0,Hydro,2014-2015,-33.9626487,148.9542551,True
161,HYDRO-ELECTRIC CORPORATION,Bastyan Hydro Power Station,TAS,1289717.0,358255.0,Hydro,2014-2015,-41.7360047,145.5318835,True
162,HYDRO-ELECTRIC CORPORATION,Butlers Gorge Hydro Power Station,TAS,330501.0,91806.0,Hydro,2014-2015,-42.28059469999999,146.3151456,True
163,HYDRO-ELECTRIC CORPORATION,Catagunya Hydro Power Station,TAS,781824.0,217173.0,Hydro,2014-2015,-42.4376122,146.5621389,True
164,HYDRO-ELECTRIC CORPORATION,Cethana Hydro Power Station,TAS,870760.0,241878.0,Hydro,2014-2015,-41.4767384,146.1328194,True
165,HYDRO-ELECTRIC CORPORATION,Devils Gate Hydro Power Station,TAS,942101.0,261695.0,Hydro,2014-2015,-41.3500366,146.2647857,True
166,HYDRO-ELECTRIC CORPORATION,Flinders Island Power Station,TAS,13110.0,3642.0,Wind/Diesel,2014-2015,-40.1163649,148.0288719,False
167,HYDRO-ELECTRIC CORPORATION,John Butters Hydro Power Station,TAS,1766518.0,490699.0,Hydro,2014-2015,-42.1548711,145.5345778,True
168,HYDRO-ELECTRIC CORPORATION,King Island Power Station,TAS,45436.0,12621.0,Wind/Diesel,2014-2015,-39.87534770000001,143.9370758,False
169,HYDRO-ELECTRIC CORPORATION,Lake Echo Hydro Power Station,TAS,120795.0,33554.0,Hydro,2014-2015,-42.1581419,146.6456158,True
170,HYDRO-ELECTRIC CORPORATION,Lake Margaret Lower Hydro Power station,TAS,20435.0,5676.0,Hydro,2014-2015,-42.0039252,145.5442864,True
171,HYDRO-ELECTRIC CORPORATION,Lake Margaret Upper Hydro Power Station,TAS,170131.0,47259.0,Hydro,2014-2015,-42.0039252,145.5442864,True
172,HYDRO-ELECTRIC CORPORATION,Lemonthyme Hydro Power Station,TAS,926469.0,257353.0,Hydro,2014-2015,-41.5746481,146.1643107,True
173,HYDRO-ELECTRIC CORPORATION,Liapootah Hydro Power Station,TAS,1491643.0,414345.0,Hydro,2014-2015,-42.3182578,146.4726908,True
174,HYDRO-ELECTRIC CORPORATION,Meadowbank Hydro Power Station,TAS,158933.0,44148.0,Hydro,2014-2015,-42.6362629,146.8488872,True
175,HYDRO-ELECTRIC CORPORATION,Paloona Hydro Power Station,TAS,335083.0,93079.0,Hydro,2014-2015,-41.2581401,146.2699943,True
176,HYDRO-ELECTRIC CORPORATION,Parangana Hydro Power Station,TAS,15066.0,4185.0,Hydro,2014-2015,-42.0409059,146.8087322,True
177,HYDRO-ELECTRIC CORPORATION,Poatina Hydro Power Station,TAS,3798355.0,1055099.0,Hydro,2014-2015,-41.7958243,146.9610493,True
178,HYDRO-ELECTRIC CORPORATION,Rowallan Hydro Power Station,TAS,84911.0,23586.0,Hydro,2014-2015,-41.7294863,146.2175479,True
179,HYDRO-ELECTRIC CORPORATION,Tarraleah Hydro Power Station,TAS,2275240.0,632011.0,Hydro,2014-2015,-42.301225,146.4503471,True
180,HYDRO-ELECTRIC CORPORATION,Tods Corner Hydro Power Station,TAS,20731.0,5759.0,Hydro,2014-2015,-41.9695227,146.796318,True
181,HYDRO-ELECTRIC CORPORATION,Trevallyn Hydro Power Station,TAS,1256107.0,348919.0,Hydro,2014-2015,-41.43540950000001,147.1197143,True
182,HYDRO-ELECTRIC CORPORATION,Tungatinah Hydro Power Station,TAS,1530728.0,425202.0,Hydro,2014-2015,-42.2967833,146.4566074,True
183,HYDRO-ELECTRIC CORPORATION,Wayatinah Hydro Power Station,TAS,874109.0,242808.0,Hydro,2014-2015,-42.3886455,146.4997426,True
184,IFM RENEWABLE ENERGY PTY LTD,Challicum Hills Wind Farm,VIC,487533.0,135426.0,Wind,2014-2015,-37.3887311,143.0775131,True
185,IFM RENEWABLE ENERGY PTY LTD,Codrington Wind Farm,VIC,160914.0,44698.0,Wind,2014-2015,-38.2727138,141.9730619,True
186,IFM RENEWABLE ENERGY PTY LTD,Eildon Pondage Hydro,VIC,53020.0,14728.0,Hydro,2014-2015,-37.2429628,145.897452,True
187,IFM RENEWABLE ENERGY PTY LTD,Glenmaggie Hydro,VIC,24404.0,6779.0,Hydro,2014-2015,-37.8758483,146.7174016,True
188,IFM RENEWABLE ENERGY PTY LTD,Ord Hydro,WA,742103.0,206140.0,Hydro,2014-2015,-15.7742092,128.7399545,True
189,IFM RENEWABLE ENERGY PTY LTD,Portland Wind Farms,VIC,1483286.0,412024.0,Wind,2014-2015,-38.3644104,141.6251525,True
190,IFM RENEWABLE ENERGY PTY LTD,The Drop Hydro,NSW,28205.0,7835.0,Hydro,2014-2015,-35.7761274,145.7533079,True
191,IFM RENEWABLE ENERGY PTY LTD,William Hovell Hydro,VIC,10659.0,2961.0,Hydro,2014-2015,-36.9252158,146.3894175,True
192,IFM RENEWABLE ENERGY PTY LTD,Yambuk Wind Farm,VIC,324867.0,90241.0,Wind,2014-2015,-38.316417,142.0678379,True
193,INFIGEN ENERGY LIMITED,Alinta Wind Farm,WA,1190284.0,330634.0,Wind,2014-2015,-28.9024923,114.8927165,True
194,INFIGEN ENERGY LIMITED,Capital East Solar Farm,NSW,689.0,191.0,Solar,2014-2015,-31.2532183,146.921099,True
195,INFIGEN ENERGY LIMITED,Capital Wind Farm,NSW,1184184.0,328940.0,Wind,2014-2015,-35.1661165,149.518277,True
196,INFIGEN ENERGY LIMITED,Woodlawn Wind Farm,NSW,462471.0,128464.0,Wind,2014-2015,-35.0954285,149.5789486,True
197,IPM (KWINANA) PTY LTD,Kwinana Cogeneration Plant,WA,3212159.0,892266.0,Gas,2014-2015,-31.9505048,115.8604867,False
198,IPM AUSTRALIA LIMITED,Loy Yang B Power Station,VIC,31039276.0,8622021.0,Brown Coal,2014-2015,-38.2567843,146.5860271,False
199,LMS ENERGY PTY LTD,Albury Renewable Energy Facility,NSW,28779.0,7994.0,Landfill Gas,2014-2015,-36.0751193,146.9094852,True
200,LMS ENERGY PTY LTD,Atlas Renewable Energy Facility,WA,16710.0,4642.0,Landfill Gas,2014-2015,-27.6728168,121.6283098,True
201,LMS ENERGY PTY LTD,Awaba Renewable Energy Facility,NSW,33021.0,9173.0,Landfill Gas,2014-2015,-33.0086146,151.5475816,True
202,LMS ENERGY PTY LTD,Ballarat Renewable Energy Facility,VIC,18286.0,5079.0,Landfill Gas,2014-2015,-37.5621587,143.8502556,True
203,LMS ENERGY PTY LTD,Bendigo Renewable Energy Facility,VIC,14097.0,3916.0,Solar,2014-2015,-36.75961960000001,144.2785764,True
204,LMS ENERGY PTY LTD,Birkdale Renewable Energy Facility,QLD,24124.0,6701.0,Landfill Gas,2014-2015,-27.4935931,153.2137869,True
205,LMS ENERGY PTY LTD,Darwin Renewable Energy Facility,NT,32365.0,8990.0,Landfill Gas,2014-2015,-12.4637333,130.8444446,True
206,LMS ENERGY PTY LTD,Eastern Creek 2 Renewable Energy Facility,NSW,229019.0,63616.0,Landfill Gas,2014-2015,-33.8102184,150.85064,True
207,LMS ENERGY PTY LTD,Hampton Park Renewable Energy Facility,VIC,220584.0,61273.0,Landfill Gas,2014-2015,-38.032286,145.2678469,True
208,LMS ENERGY PTY LTD,Ipswich Renewable Energy Facility,QLD,30219.0,8394.0,Landfill Gas,2014-2015,-27.614614,152.7608421,True
209,LMS ENERGY PTY LTD,Mornington Peninsula Renewable Energy Facility,VIC,20560.0,5711.0,Landfill Gas,2014-2015,-38.2854053,145.093449,True
210,LMS ENERGY PTY LTD,Newcastle Renewable Energy Facility,NSW,64817.0,18005.0,Landfill Gas,2014-2015,-32.9282712,151.7816802,True
211,LMS ENERGY PTY LTD,Rochedale Renewable Energy Facility,QLD,122074.0,33909.0,Landfill Gas,2014-2015,-27.56924,153.1164813,True
212,LMS ENERGY PTY LTD,Shepparton Renewable Energy Facility,VIC,16923.0,4701.0,Landfill Gas,2014-2015,-36.3821418,145.4072272,True
213,LMS ENERGY PTY LTD,South Cardup Renewable Energy Facility,WA,94101.0,26139.0,Landfill Gas,2014-2015,-32.2577875,115.9963935,True
214,LMS ENERGY PTY LTD,Stapylton Renewable Energy Facility,QLD,15768.0,4380.0,Landfill Gas,2014-2015,-27.7295742,153.2388459,True
215,LMS ENERGY PTY LTD,Suntown Renewable Energy Facility,QLD,135.0,38.0,Landfill Gas,2014-2015,-22.575197,144.0847926,True
216,LMS ENERGY PTY LTD,Swanbank Renewable Energy Facility,QLD,34266.0,9518.0,Landfill Gas,2014-2015,-27.6397754,152.8240562,True
217,LMS ENERGY PTY LTD,Tweed Shire Renewable Energy Facility,NSW,6224.0,1729.0,Landfill Gas,2014-2015,-28.3541283,153.3446649,True
218,LMS ENERGY PTY LTD,Wollert Renewable Energy Facility,VIC,196497.0,54583.0,Landfill Gas,2014-2015,-37.6085118,145.0313459,True
219,LMS ENERGY PTY LTD,Wyndham Renewable Energy Facility,VIC,55620.0,15450.0,Landfill Gas,2014-2015,-36.9847807,143.3906074,True
220,LMS ENERGY PTY LTD,Wyong Renewable Energy Facility,NSW,60714.0,16865.0,Landfill Gas,2014-2015,-33.2843475,151.4249427,True
221,MACQUARIE GENERATION ,Bayswater Power Station,NSW,11250900.0,3125250.0,Black Coal,2014-2015,-32.3925781,150.9490509,False
222,MACQUARIE GENERATION ,Hunter Valley Gas Turbines,NSW,238.0,66.0,Gas,2014-2015,-32.1932173,151.700565,False
223,MACQUARIE GENERATION ,Liddell Power Station,NSW,4182213.0,1161726.0,Black Coal,2014-2015,-32.3715056,150.9773385,False
224,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Mercer Wind farm Pty Ltd,VIC,1259336.0,349816.0,Wind,2014-2015,-37.8318698,143.8884633,True
225,MERIDIAN ENERGY AUSTRALIA PTY LIMITED,Mt Millar Wind Farm Pty Ltd,SA,672546.0,186818.0,Wind,2014-2015,-33.6255531,136.7039082,True
226,MITSUI & CO (AUSTRALIA) LTD,Bald Hills Wind Farm,VIC,237597.0,65999.0,Wind,2014-2015,-38.7478299,145.9494813,True
227,MOMENTUM ENERGY PTY LIMITED,Alfred Hospital Cogeneration Plant,VIC,56229.0,15619.0,Gas,2014-2015,-37.846154,144.9827473,False
228,MOMENTUM ENERGY PTY LIMITED,Dandenong Hospital Cogeneration Plant,VIC,54404.0,15112.0,Gas,2014-2015,-37.976484,145.2192169,False
229,MOMENTUM ENERGY PTY LIMITED,Geelong Hospital Cogeneration Plant,VIC,55751.0,15486.0,Gas,2014-2015,-38.1521039,144.3654034,False
230,MOMENTUM ENERGY PTY LIMITED,Royal Melbourne Hospital Cogeneration Plant,VIC,114442.0,31789.0,Gas,2014-2015,-37.7986657,144.955973,False
231,NATIONAL POWER AUSTRALIA INVESTMENTS LIMITED,Hazelwood Power Station,VIC,39489921.0,10969423.0,Brown Coal,2014-2015,-38.272468,146.3919257,False
232,NEW GULLEN RANGE WIND FARM  (HOLDING) PTY LTD,New Gullen Range Wind Farm Pty Ltd,NSW,1295661.0,359906.0,Wind,2014-2015,-31.2532183,146.921099,True
233,NEWGEN KWINANA HOLDINGS PTY LTD,Kwinana Gas Fired Power Station,WA,7750392.0,2152887.0,Gas,2014-2015,-32.2320792,115.7787256,False
234,NRG VICTORIA I PTY LTD,Gladstone Power Station,QLD,23336871.0,6482464.0,Black Coal,2014-2015,-23.8487488,151.2183353,False
235,ORIGIN ENERGY LIMITED,Australand,NSW,4031.0,1120.0,Gas,2014-2015,-31.2532183,146.921099,False
236,ORIGIN ENERGY LIMITED,Ballarat Solar Park,VIC,658.0,183.0,Solar,2014-2015,-37.5621587,143.8502556,True
237,ORIGIN ENERGY LIMITED,Bendigo Solar Park,VIC,1881.0,523.0,Solar,2014-2015,-36.75961960000001,144.2785764,True
238,ORIGIN ENERGY LIMITED,Blackmores,NSW,4190.0,1164.0,Gas,2014-2015,-31.2532183,146.921099,False
239,ORIGIN ENERGY LIMITED,Bond,NSW,4349.0,1208.0,Gas,2014-2015,-31.2532183,146.921099,False
240,ORIGIN ENERGY LIMITED,Chifley Square,NSW,4395.0,1221.0,Gas,2014-2015,-33.8659402,151.2110977,False
241,ORIGIN ENERGY LIMITED,Cullerin Wind Farm,NSW,325681.0,90467.0,Wind,2014-2015,-34.8180225,149.399069,True
242,ORIGIN ENERGY LIMITED,Dandenong,VIC,13681.0,3800.0,Gas,2014-2015,-37.9847811,145.2139907,False
243,ORIGIN ENERGY LIMITED,Darling Downs Power Station,QLD,15616147.0,4337819.0,Gas,2014-2015,-27.1164455,150.8954925,False
244,ORIGIN ENERGY LIMITED,Eraring Power Station,NSW,51539324.0,14316479.0,Black Coal,2014-2015,-33.0619324,151.5197469,False
245,ORIGIN ENERGY LIMITED,Exhibition Street,VIC,11341.0,3150.0,Gas,2014-2015,-37.8116895,144.9704421,False
246,ORIGIN ENERGY LIMITED,Kent Street,NSW,11297.0,3138.0,Gas,2014-2015,-33.8666677,151.2043583,False
247,ORIGIN ENERGY LIMITED,Ladbroke Grove Power Station,SA,663862.0,184406.0,Gas,2014-2015,-37.4567985,140.7829834,False
248,ORIGIN ENERGY LIMITED,Mirvac,NSW,17071.0,4742.0,Gas,2014-2015,-31.2532183,146.921099,False
249,ORIGIN ENERGY LIMITED,Mortlake Power Station,VIC,4188517.0,1163477.0,Gas,2014-2015,-38.063061,142.6679099,False
250,ORIGIN ENERGY LIMITED,Mount,NSW,5847.0,1624.0,Gas,2014-2015,-31.2532183,146.921099,False
251,ORIGIN ENERGY LIMITED,Mt Stuart Power Station,QLD,110955.0,30821.0,Kerosene,2014-2015,-19.3379375,146.8513486,False
252,ORIGIN ENERGY LIMITED,Quarantine Power Station,SA,774888.0,215247.0,Gas,2014-2015,-34.7801742,138.5221099,False
253,ORIGIN ENERGY LIMITED,Roma Power Station,QLD,746188.0,207274.0,Gas,2014-2015,-26.5710799,148.7856852,False
254,ORIGIN ENERGY LIMITED,Shoalhaven Scheme,NSW,276441.0,76789.0,Hydro,2014-2015,-35.0810677,150.4892292,True
255,ORIGIN ENERGY LIMITED,Stockland Headquarters,NSW,4647.0,1291.0,Gas,2014-2015,-31.2532183,146.921099,False
256,ORIGIN ENERGY LIMITED,University of NSW,NSW,8740.0,2428.0,Gas,2014-2015,-33.917347,151.2312675,False
257,ORIGIN ENERGY LIMITED,Uranquinty Power Station,NSW,1537782.0,427162.0,Gas,2014-2015,-35.1793949,147.2149902,False
258,OZGEN HOLDINGS AUSTRALIA PTY LTD,Callide C Power Station (facility),QLD,19988727.0,5552424.0,Black Coal,2014-2015,-24.2927187,150.4933758,False
259,OZGEN HOLDINGS AUSTRALIA PTY LTD,Millmerran Power Station (facility),QLD,23865350.0,6629264.0,Black Coal,2014-2015,-27.9619619,151.2790597,False
260,PELICAN POINT POWER LIMITED,Pelican Point Power Station,SA,3708417.0,1030116.0,Gas,2014-2015,-34.7647018,138.5051574,False
261,POWER AND WATER CORPORATION,Katherine Region,NT,63066.0,17518.0,Multiple sources,2014-2015,-14.6313686,132.0781796,False
262,POWER AND WATER CORPORATION,Northern (Darwin) Region,NT,224073.0,62243.0,Multiple sources,2014-2015,-12.4637333,130.8444446,False
263,POWER AND WATER CORPORATION,Southern Region,NT,100879.0,28022.0,Multiple sources,2014-2015,-19.4914108,132.5509603,False
264,POWER GENERATION CORPORATION,Channel Island Power Station,NT,3520970.0,978047.0,Gas,2014-2015,-12.5550166,130.8663184,False
265,POWER GENERATION CORPORATION,Katherine Power Station,NT,55966.0,15546.0,Gas,2014-2015,-19.4914108,132.5509603,False
266,POWER GENERATION CORPORATION,Kings Canyon,NT,6202.0,1723.0,Solar,2014-2015,-24.2552941,131.5700131,True
267,POWER GENERATION CORPORATION,Owen Springs Power Station,NT,286571.0,79603.0,Gas,2014-2015,-23.8632482,133.8253457,False
268,POWER GENERATION CORPORATION,Ron Goodin Power Station,NT,334973.0,93048.0,Gas,2014-2015,-19.4914108,132.5509603,False
269,POWER GENERATION CORPORATION,Tennant Creek Power Station,NT,109184.0,30329.0,Gas,2014-2015,-19.64591,134.1909565,False
270,POWER GENERATION CORPORATION,Weddell Power Station,NT,1576552.0,437931.0,Gas,2014-2015,-12.5772143,130.9502033,False
271,POWER GENERATION CORPORATION,Yulara Power Station,NT,86710.0,24086.0,Gas/Diesel,2014-2015,-25.237979,130.9856199,False
272,PRATT CONSOLIDATED HOLDINGS PTY. LTD.,Visy Energy - Coolaroo Co-gen,VIC,57190.0,15886.0,Biofuel,2014-2015,-37.6612312,144.9370304,True
273,RATCH - AUSTRALIA CORPORATION LIMITED,Kemerton Power Station,WA,302277.0,83966.0,Gas/Diesel,2014-2015,-33.1633786,115.7807467,False
274,RATCH - AUSTRALIA CORPORATION LIMITED,Toora Wind Farm,VIC,186002.0,51667.0,Wind,2014-2015,-38.6534438,146.3402295,True
275,RATCH - AUSTRALIA CORPORATION LIMITED,Townsville Power Station,QLD,290779.0,80772.0,Gas,2014-2015,-19.20158,146.6183471,False
276,RATCH - AUSTRALIA CORPORATION LIMITED,Windy Hill Wind Farm,QLD,112473.0,31243.0,Wind,2014-2015,-17.5945918,145.5313612,True
277,REGIONAL POWER CORPORATION,Carnarvon Power Station,WA,165889.0,46080.0,Gas,2014-2015,-24.8838363,113.6570584,False
278,REGIONAL POWER CORPORATION,Horizon Power Aggregated Minor Power Stations,WA,42232.0,11731.0,Diesel,2014-2015,-27.6728168,121.6283098,False
279,REGIONAL POWER CORPORATION,South Hedland Temporary Generation Power Station,WA,215850.0,59958.0,Gas,2014-2015,-20.4072579,118.5965289,False
280,RIO TINTO LIMITED,Paraburdoo Power Station,WA,2051703.0,569918.0,Gas,2014-2015,-23.2007259,117.6714611,False
281,RIO TINTO LIMITED,West Angelas Power Station,WA,2247.0,624.0,Gas,2014-2015,-23.1777653,118.7617779,False
282,RIO TINTO LIMITED,Yurralyi Maya Power Station,WA,3518017.0,977227.0,Gas,2014-2015,-20.7637215,116.7427853,False
283,ROYALLA HOLDINGS ASSET PTY LTD,Royalla Solar Farm,ACT,49475.0,13743.0,Solar,2014-2015,-35.4897929,149.1430018,True
284,SANTOS LTD,Wilga Park Power Station,NSW,194465.0,54018.0,Coal Seam Methane,2014-2015,-30.3634841,149.6771233,False
285,SENVION HOLDINGS PTY LTD,Wonthaggi Wind Farm,VIC,102127.0,28369.0,Wind,2014-2015,-38.6073719,145.547975,True
286,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Musselroe Wind Farm Pty Ltd,TAS,1900382.0,527884.0,Wind,2014-2015,-40.7803916,148.0104827,True
287,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Woolnorth Bluff point Wind Farm Pty Ltd,TAS,872765.0,242435.0,Wind,2014-2015,-40.7396138,144.6893962,True
288,SHENHUA CLEAN ENERGY HOLDINGS PTY LTD,Woolnorth Studland Bay Wind Farm Pty Ltd,TAS,1008270.0,280075.0,Wind,2014-2015,-40.7848399,144.7294621,True
289,SNOWTOWN SOUTH WIND FARM PTY. LTD.,SNOWTOWN SOUTH WIND FARM,SA,1538563.0,427379.0,Wind,2014-2015,-33.7809175,138.2149099,True
290,SNOWTOWN WIND FARM PTY LTD,Snowtown Wind Farm,SA,1229676.0,341577.0,Wind,2014-2015,-33.7140884,138.1408256,True
291,SNOWTOWN WIND FARM STAGE 2 PTY. LTD.,SNOWTOWN WIND FARM STAGE 2,SA,1493388.0,414830.0,Wind,2014-2015,-33.7140884,138.1408256,True
292,SNOWY HYDRO LIMITED,Angaston Power Station,SA,5951.0,1653.0,Liquid Fuel,2014-2015,-30.0002315,136.2091547,False
293,SNOWY HYDRO LIMITED,Colongra Power Station,NSW,7027.0,1952.0,Gas,2014-2015,-33.2094116,151.5457458,False
294,SNOWY HYDRO LIMITED,HEZ Power Station,NSW,840.0,233.0,Diesel,2014-2015,-32.8358078,151.4503288,False
295,SNOWY HYDRO LIMITED,Laverton North Power Station,VIC,4119.0,1144.0,Gas,2014-2015,-37.8410186,144.7875213,False
296,SNOWY HYDRO LIMITED,Lonsdale/Port Stanvac Power Station,SA,13511.0,3753.0,Diesel,2014-2015,-35.1102132,138.4909081,False
297,SNOWY HYDRO LIMITED,Snowy Hydro Ltd,NSW,9322679.0,2589633.0,Hydro,2014-2015,-31.2532183,146.921099,True
298,STANWELL CORPORATION LIMITED,Barron Gorge Power Station,QLD,625416.0,173727.0,Hydro,2014-2015,-16.8509999,145.6468624,True
299,STANWELL CORPORATION LIMITED,Kareeya Power Station,QLD,1614214.0,448393.0,Hydro,2014-2015,-17.767023,145.5780181,True
300,STANWELL CORPORATION LIMITED,Mackay Gas Turbine,QLD,1049.0,291.0,Diesel,2014-2015,-21.1446265,149.1589441,False
301,STANWELL CORPORATION LIMITED,Mica Creek Power Station,QLD,2316247.0,643402.0,Gas,2014-2015,-20.7784961,139.489875,False
302,STANWELL CORPORATION LIMITED,Stanwell Power Station,QLD,31516125.0,8754479.0,Black Coal,2014-2015,-23.5091325,150.3208166,False
303,STANWELL CORPORATION LIMITED,Swanbank E Power Station,QLD,3430389.0,952886.0,Gas,2014-2015,-27.6552772,152.8182067,False
304,STANWELL CORPORATION LIMITED,Tarong Power Stations,QLD,27422475.0,7617354.0,Black Coal,2014-2015,-26.7813053,151.9144592,False
305,SYNERGEN POWER PTY LIMITED,Dry Creek Power Station,SA,17591.0,4886.0,Gas,2014-2015,-34.8474882,138.5818107,False
306,SYNERGEN POWER PTY LIMITED,Mintaro Power Station,SA,25681.0,7134.0,Gas,2014-2015,-33.9181674,138.7232044,False
307,SYNERGEN POWER PTY LIMITED,Port Lincoln Power Station,SA,1386.0,385.0,Diesel,2014-2015,-34.7226381,135.8597449,False
308,SYNERGEN POWER PTY LIMITED,Snuggery Power Station,SA,1350.0,375.0,Diesel,2014-2015,-30.0002315,136.2091547,False
309,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kalgoorlie Power Station,WA,581978.0,161661.0,Gas,2014-2015,-30.749,121.466,False
310,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Kambalda Power Station,WA,651671.0,181020.0,Gas,2014-2015,-31.201572,121.662514,False
311,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Leinster Power Station,WA,1011064.0,280851.0,Gas/Diesel,2014-2015,-27.9160091,120.6991137,False
312,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Mt Keith Power Station,WA,1106066.0,307241.0,Gas,2014-2015,-27.281731,120.501701,False
313,TRANSALTA ENERGY (AUSTRALIA) PTY LTD,Solomon Power Station,WA,864667.0,240185.0,Gas/Diesel,2014-2015,-27.6728168,121.6283098,False
314,WATER CORPORATION,Cocos Keeling Islands Generation,WA,20311.0,5642.0,Liquid Fuel,2014-2015,47.7510741,-120.7401386,False
315,WORLEYPARSONS LIMITED,Exmouth Power Station,WA,81850.0,22736.0,Gas,2014-2015,-21.9459567,114.128481,False
